"","Id","Name","Category","Year","Region","Biomass","Catches","Fishing Mortality","Revenue"
"34","RD/TN/RL/119/Rev.1 | Objective Definition","Facilitator's text - Overfished [Objective Definition]","Overfished",2080,"atlantic",0.0238637009723546,-0.00798675378524849,-0.031108100352962,-0.00104538608294884
"35","RD/TN/RL/119/Rev.1 | Objective Definition","Facilitator's text - Overfished [Objective Definition]","Overfished",2080,"indian",2.72756025791444e-05,3.83704591413683e-06,-2.34379173816544e-05,5.00483414779568e-07
"36","RD/TN/RL/119/Rev.1 | Objective Definition","Facilitator's text - Overfished [Objective Definition]","Overfished",2080,"pacific",0.0211919064811918,0.00842798958658155,-0.0124990384408666,0.0010952957960583
"37","RD/TN/RL/119/Rev.1 | Relevant Authorities","Facilitator's text - Overfished [Relevant Authorities]","Overfished",2050,"atlantic",0.00958093521405164,-0.00333189719483853,-0.0127902894740701,-0.000435226173545434
"38","RD/TN/RL/119/Rev.1 | Relevant Authorities","Facilitator's text - Overfished [Relevant Authorities]","Overfished",2050,"indian",0,0,0,0
"39","RD/TN/RL/119/Rev.1 | Relevant Authorities","Facilitator's text - Overfished [Relevant Authorities]","Overfished",2050,"pacific",0.000558065987777568,0.000187014083018249,-0.00037084494880673,2.43911580765353e-05
"40","RD/TN/RL/119/Rev.1 | Relevant Authorities","Facilitator's text - Overfished [Relevant Authorities]","Overfished",2080,"atlantic",0.0106317850829826,-0.00344645999021681,-0.0139301427888926,-0.00045021332545692
"41","RD/TN/RL/119/Rev.1 | Relevant Authorities","Facilitator's text - Overfished [Relevant Authorities]","Overfished",2080,"indian",0,0,0,0
"42","RD/TN/RL/119/Rev.1 | Relevant Authorities","Facilitator's text - Overfished [Relevant Authorities]","Overfished",2080,"pacific",0.00105730066693999,0.000394414204584819,-0.000662186332304399,5.14365111269854e-05
"43","RD/TN/RL/121","OFOC - Negative effects + ABNJ","OFOC",2050,"atlantic",0.0240978598863096,-0.00877873179229315,-0.0321029785984052,-0.00114944651462654
"44","RD/TN/RL/121","OFOC - Negative effects + ABNJ","OFOC",2050,"indian",0.0830125030215655,-0.0545033050394952,-0.126975272840707,-0.00728354803738637
"45","RD/TN/RL/121","OFOC - Negative effects + ABNJ","OFOC",2050,"pacific",0.0393332654700309,0.0150247432865826,-0.0233885732238687,0.0019470656605169
"46","RD/TN/RL/121","OFOC - Negative effects + ABNJ","OFOC",2080,"atlantic",0.0269549635835612,-0.00907386798613892,-0.0350831661049452,-0.00118824386104522
"47","RD/TN/RL/121","OFOC - Negative effects + ABNJ","OFOC",2080,"indian",0.0830186047324128,-0.0544880844501865,-0.12696613759149,-0.00728146360865395
"48","RD/TN/RL/121","OFOC - Negative effects + ABNJ","OFOC",2080,"pacific",0.0425887099603934,0.0166889773912234,-0.0248417543003644,0.00216119027567278
"49","RD/TN/RL/124","CAP - Formula","OFOC",2050,"atlantic",0.0352428994327612,-0.0119233058397508,-0.0455605204327947,-0.0015633365289596
"50","RD/TN/RL/124","CAP - Formula","OFOC",2050,"indian",0.0451325836518078,0.00760269988294618,-0.0359092084161496,0.000988394010780482
"51","RD/TN/RL/124","CAP - Formula","OFOC",2050,"pacific",0.110442562444453,0.0410560410995256,-0.0624854663281142,0.00526192014984854
"52","RD/TN/RL/124","CAP - Formula","OFOC",2080,"atlantic",0.0353839666136671,-0.0119046356029646,-0.0456725270445263,-0.00156087576735767
"53","RD/TN/RL/124","CAP - Formula","OFOC",2080,"indian",0.0453169584965941,0.00763066938682365,-0.0360524994868273,0.00099201821498458
"54","RD/TN/RL/124","CAP - Formula","OFOC",2080,"pacific",0.110439815192045,0.0410530528136558,-0.0624858379797816,0.00526154377445322
"55","RD/TN/RL/124/Rev.1","CAP - Formula (Rev. 1)","OFOC",2050,"atlantic",0.0340237162365146,-0.0114683745120505,-0.0439952102009231,-0.00150338749272123
"56","RD/TN/RL/124/Rev.1","CAP - Formula (Rev. 1)","OFOC",2050,"indian",0.0438715514311551,0.00741635318382946,-0.034923069028316,0.000964245532643125
"57","RD/TN/RL/124/Rev.1","CAP - Formula (Rev. 1)","OFOC",2050,"pacific",0.1040018869769,0.0388840567181437,-0.0589834410854756,0.00498811001341989
"58","RD/TN/RL/124/Rev.1","CAP - Formula (Rev. 1)","OFOC",2080,"atlantic",0.0340946492569331,-0.0114278676774981,-0.0440216153977224,-0.00149805082681398
"59","RD/TN/RL/124/Rev.1","CAP - Formula (Rev. 1)","OFOC",2080,"indian",0.0440499033912764,0.00744361490987854,-0.0350618187526224,0.000967778594382265
"60","RD/TN/RL/124/Rev.1","CAP - Formula (Rev. 1)","OFOC",2080,"pacific",0.103999289062772,0.0388812339995078,-0.0589837835118038,0.00498775384503698
"61","RD/TN/RL/125","Comprehensive text proposal","Other & Multiple",2050,"atlantic",0.0418688089563507,-0.0153453511602475,-0.0549149371060548,-0.00201505091473796
"62","RD/TN/RL/125","Comprehensive text proposal","Other & Multiple",2050,"indian",0.0585521472237088,-0.00147839147807926,-0.0567100438643782,-0.000192957734787208
"63","RD/TN/RL/125","Comprehensive text proposal","Other & Multiple",2050,"pacific",0.113505601849773,0.042028557735682,-0.0641910054115146,0.00538435900368452
"64","RD/TN/RL/125","Comprehensive text proposal","Other & Multiple",2080,"atlantic",0.0451331725666628,-0.0157586084029173,-0.0582622220477805,-0.00206969374812539
"65","RD/TN/RL/125","Comprehensive text proposal","Other & Multiple",2080,"indian",0.0585981146159763,-0.00150711122260769,-0.0567781342217751,-0.000196708657761515
"66","RD/TN/RL/125","Comprehensive text proposal","Other & Multiple",2080,"pacific",0.113847332736512,0.042170422467672,-0.0643507491217342,0.0054022113234921
"67","RD/TN/RL/126/Rev.2 | Objective Definition","Chair's text - Consolidated text (Dec 2020) [Objective Definition]","Other & Multiple",2050,"atlantic",0.0311473341141784,-0.0113930772816932,-0.0412554151947806,-0.00149346743804054
"68","RD/TN/RL/126/Rev.2 | Objective Definition","Chair's text - Consolidated text (Dec 2020) [Objective Definition]","Other & Multiple",2050,"indian",0.083609405235297,-0.0548154100464029,-0.127744198797944,-0.00732629661778425
"69","RD/TN/RL/126/Rev.2 | Objective Definition","Chair's text - Consolidated text (Dec 2020) [Objective Definition]","Other & Multiple",2050,"pacific",0.0449563899031256,0.0171871745681587,-0.0265745208156882,0.00222523032197175
"70","RD/TN/RL/126/Rev.2 | Objective Definition","Chair's text - Consolidated text (Dec 2020) [Objective Definition]","Other & Multiple",2080,"atlantic",0.0343287489049752,-0.0117203607131436,-0.0445207673738839,-0.00153659026476317
"71","RD/TN/RL/126/Rev.2 | Objective Definition","Chair's text - Consolidated text (Dec 2020) [Objective Definition]","Other & Multiple",2080,"indian",0.0836158017038848,-0.0547996917852668,-0.127734842248984,-0.00732414341633656
"72","RD/TN/RL/126/Rev.2 | Objective Definition","Chair's text - Consolidated text (Dec 2020) [Objective Definition]","Other & Multiple",2080,"pacific",0.0481840217749042,0.0187845313450287,-0.0280480238384983,0.00243037651860473
"73","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Formula]","Other & Multiple",2050,"atlantic",0.0569137693381903,-0.0201453940287297,-0.072909603037126,-0.00265096860095385
"74","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Formula]","Other & Multiple",2050,"indian",0.0581420959305025,0.00943598402503229,-0.0460298405032637,0.0012257606156126
"75","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Formula]","Other & Multiple",2050,"pacific",0.1091247454649,0.0406136608952726,-0.0617704048618173,0.00520619201886505
"76","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Formula]","Other & Multiple",2080,"atlantic",0.0570107132188822,-0.0200985926563969,-0.0729503541553145,-0.00264475521230575
"77","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Formula]","Other & Multiple",2080,"indian",0.058420051908538,0.00947487819923068,-0.0462436190820929,0.00123079242210459
"78","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Formula]","Other & Multiple",2080,"pacific",0.109122189418786,0.0406109135687506,-0.0617707196769162,0.00520584586448743
"79","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - De minimis]","Other & Multiple",2050,"atlantic",0.0461829155479494,-0.0160085204225199,-0.0594460443257152,-0.00210274798230279
"80","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - De minimis]","Other & Multiple",2050,"indian",0.0375790718678188,0.00645566322005211,-0.0299961800422008,0.000839689038413952
"81","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - De minimis]","Other & Multiple",2050,"pacific",0.0645150847530855,0.024975725999763,-0.0371430704173568,0.00322286887878574
"82","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - De minimis]","Other & Multiple",2080,"atlantic",0.046289251891174,-0.0159428910710462,-0.0594789087718672,-0.00209406690893628
"83","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - De minimis]","Other & Multiple",2080,"indian",0.037811223873726,0.00649251598136709,-0.030177653866046,0.000844469022057103
"84","RD/TN/RL/126/Rev.2 | Objective Definition + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - De minimis]","Other & Multiple",2080,"pacific",0.0645137517222557,0.0249743239353586,-0.0371431817794059,0.00322268988189652
"85","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Tiers]","Other & Multiple",2050,"atlantic",0.0550419934915718,-0.0194650598520749,-0.0706199884016672,-0.00256067225594867
"86","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Tiers]","Other & Multiple",2050,"indian",0.0511666420666529,0.00847417657202498,-0.040614364826772,0.00110127626056549
"87","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Tiers]","Other & Multiple",2050,"pacific",0.100360961970787,0.0376443122373772,-0.0569964328987846,0.00483159900667635
"88","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Tiers]","Other & Multiple",2080,"atlantic",0.0551947958677512,-0.0193822855824017,-0.0706761270451714,-0.0025496898814032
"89","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Tiers]","Other & Multiple",2080,"indian",0.0513778504962442,0.00850505334347289,-0.0407777252797704,0.00110527416817718
"90","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Tiers]","Other & Multiple",2080,"pacific",0.100358492229446,0.0376416408738778,-0.0569967440597443,0.00483126158601952
"91","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria]","Other & Multiple",2050,"atlantic",0.0469689256075108,-0.0163149863925941,-0.0604448808863968,-0.00214329220531002
"92","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria]","Other & Multiple",2050,"indian",0.0390722436443549,0.00668334375855035,-0.0311709797696129,0.000869217885317747
"93","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria]","Other & Multiple",2050,"pacific",0.0698556371316648,0.0269349300746337,-0.040118223026897,0.00347278615978493
"94","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria]","Other & Multiple",2080,"atlantic",0.0470860638037597,-0.0162458064855948,-0.0604839205473601,-0.00213413902032363
"95","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria]","Other & Multiple",2080,"indian",0.039326412368148,0.00672335289712649,-0.0313694129996504,0.000874406238893547
"96","RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria]","Other & Multiple",2080,"pacific",0.0698232737862169,0.0269041849174051,-0.0401179240725589,0.00346886749185072
"97","RD/TN/RL/126/Rev.2 | Relevant Authorities","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities]","Other & Multiple",2050,"atlantic",0.0308544488302247,-0.0112650441972069,-0.040858816756553,-0.00147660119177234
"98","RD/TN/RL/126/Rev.2 | Relevant Authorities","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities]","Other & Multiple",2050,"indian",0.0836094057408172,-0.054815409231825,-0.127744198453138,-0.00732629650619687
"99","RD/TN/RL/126/Rev.2 | Relevant Authorities","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities]","Other & Multiple",2050,"pacific",0.0450905398954407,0.0172820464512644,-0.0266086931061099,0.00223742240144477
"100","RD/TN/RL/126/Rev.2 | Relevant Authorities","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities]","Other & Multiple",2080,"atlantic",0.0338953198214496,-0.0115434900575916,-0.0439491397319491,-0.0015132842659902
"101","RD/TN/RL/126/Rev.2 | Relevant Authorities","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities]","Other & Multiple",2080,"indian",0.0836158017038828,-0.0547996917852684,-0.127734842248984,-0.00732414341633671
"102","RD/TN/RL/126/Rev.2 | Relevant Authorities","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities]","Other & Multiple",2080,"pacific",0.0480635067275974,0.018745598261349,-0.0279734083650986,0.00242537972611351
"103","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Formula]","Other & Multiple",2050,"atlantic",0.056835545049969,-0.0201504460271627,-0.0728457624629683,-0.00265163932384896
"104","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Formula]","Other & Multiple",2050,"indian",0.0581394360952057,0.009435891756544,-0.0460275297161117,0.0012257486784782
"105","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Formula]","Other & Multiple",2050,"pacific",0.10912207823842,0.0406127538033041,-0.0617689664459002,0.0052060777282585
"106","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Formula]","Other & Multiple",2080,"atlantic",0.0570043130986161,-0.0200957364069242,-0.0729420386937882,-0.00264437602263367
"107","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Formula]","Other & Multiple",2080,"indian",0.0584148189105322,0.00947442498276888,-0.0462393317377582,0.00123073378967897
"108","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/124","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Formula]","Other & Multiple",2080,"pacific",0.109119534395858,0.0406100215256061,-0.0617692780134556,0.00520573346972586
"109","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - De minimis]","Other & Multiple",2050,"atlantic",0.0460925717002123,-0.015973286239012,-0.0593311334180958,-0.00209808734444861
"110","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - De minimis]","Other & Multiple",2050,"indian",0.037565928208777,0.00645496093065803,-0.0299845691076498,0.000839597946561953
"111","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - De minimis]","Other & Multiple",2050,"pacific",0.0642912665316049,0.0248941101998209,-0.0370172692106875,0.00321244890708466
"112","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - De minimis]","Other & Multiple",2080,"atlantic",0.0461977366438332,-0.0159081621485017,-0.0593634421266944,-0.00208947337037757
"113","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - De minimis]","Other & Multiple",2080,"indian",0.0377853007537835,0.00648978191161139,-0.0301560629346367,0.000844114405045381
"114","RD/TN/RL/126/Rev.2 | Relevant Authorities + RD/TN/RL/81","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - De minimis]","Other & Multiple",2080,"pacific",0.0642897522665246,0.0248924936641197,-0.0370174179714724,0.00321224251505005
"115","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Tiers]","Other & Multiple",2050,"atlantic",0.0550408432113271,-0.0194625907458862,-0.0706166348313494,-0.00256034464672159
"116","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Tiers]","Other & Multiple",2050,"indian",0.0511554048074935,0.00847371825625914,-0.0406045446334845,0.00110121691728709
"117","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Tiers]","Other & Multiple",2050,"pacific",0.100138977221782,0.0375684450169331,-0.0568751162356414,0.00482201590332291
"118","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Tiers]","Other & Multiple",2080,"atlantic",0.055190492357101,-0.0193805879811688,-0.0706707280613303,-0.00254946465447741
"119","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Tiers]","Other & Multiple",2080,"indian",0.0513556757648499,0.00850299545361165,-0.0407594511534486,0.00110500771702498
"120","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Tiers]","Other & Multiple",2080,"pacific",0.10013651838399,0.03756578665738,-0.0568754247141262,0.00482168010385064
"121","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Optional criteria]","Other & Multiple",2050,"atlantic",0.0469689256075108,-0.0163149863925941,-0.0604448808863968,-0.00214329220531002
"122","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Optional criteria]","Other & Multiple",2050,"indian",0.0390722436443549,0.00668334375855035,-0.0311709797696129,0.000869217885317747
"123","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Optional criteria]","Other & Multiple",2050,"pacific",0.0698556371316648,0.0269349300746337,-0.040118223026897,0.00347278615978493
"124","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Optional criteria]","Other & Multiple",2080,"atlantic",0.0470860638037597,-0.0162458064855948,-0.0604839205473601,-0.00213413902032363
"125","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Optional criteria]","Other & Multiple",2080,"indian",0.039326412368148,0.00672335289712649,-0.0313694129996504,0.000874406238893547
"126","RD/TN/RL/126/Rev.2 | Relevant Authorities + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Relevant Authorities + CAP - Optional criteria]","Other & Multiple",2080,"pacific",0.0698232737862169,0.0269041849174051,-0.0401179240725589,0.00346886749185072
"127","RD/TN/RL/136","Artisanal - Exemption","Other & Multiple",2050,"atlantic",0.0308512232160306,-0.0112634790206663,-0.0408542971946118,-0.00147639501733994
"128","RD/TN/RL/136","Artisanal - Exemption","Other & Multiple",2050,"indian",0.0836094057408172,-0.054815409231825,-0.127744198453138,-0.00732629650619687
"129","RD/TN/RL/136","Artisanal - Exemption","Other & Multiple",2050,"pacific",0.0449266478378736,0.0172314832356547,-0.0265044102947558,0.002230924595688
"130","RD/TN/RL/136","Artisanal - Exemption","Other & Multiple",2080,"atlantic",0.0338895506797894,-0.011541039782045,-0.0439414349743291,-0.00151296142207785
"131","RD/TN/RL/136","Artisanal - Exemption","Other & Multiple",2080,"indian",0.0836158017038828,-0.0547996917852684,-0.127734842248984,-0.00732414341633671
"132","RD/TN/RL/136","Artisanal - Exemption","Other & Multiple",2080,"pacific",0.0477643435055079,0.0186431148063329,-0.0277936817373876,0.00241222588833801
"133","RD/TN/RL/77/Rev.2","Overfished - Negative effects (Option A)","Overfished",2050,"atlantic",0.00958093521405164,-0.00333189719483853,-0.0127902894740701,-0.000435226173545434
"134","RD/TN/RL/77/Rev.2","Overfished - Negative effects (Option A)","Overfished",2050,"indian",0,0,0,0
